rank,vol_stop_multiple,ema_period,ema_tolerance,min_momentum_3m,min_adr,max_week_volatility,final_equity,total_return,cagr,sharpe,realized_pnl,profit_factor,max_drawdown,num_trades,status,error
403,1.25,35,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
404,1.25,35,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
405,1.25,35,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
406,1.25,50,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
407,1.25,50,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
408,1.25,50,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
409,1.25,50,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
410,1.25,50,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
411,1.25,50,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
412,1.25,50,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
413,1.25,50,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
414,1.25,50,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
415,1.25,50,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
416,1.25,50,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
417,1.25,50,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
418,1.25,50,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
419,1.25,50,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
420,1.25,50,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
421,1.25,50,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
422,1.25,50,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
423,1.25,50,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
424,1.25,50,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
425,1.25,50,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
426,1.25,50,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
427,1.25,50,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
428,1.25,50,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
429,1.25,50,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
430,1.25,50,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
431,1.25,50,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
432,1.25,50,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
433,1.25,50,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
434,1.25,50,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
435,1.25,50,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
436,1.25,50,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
437,1.25,50,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
438,1.25,50,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
439,1.25,50,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
440,1.25,50,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
441,1.25,50,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
442,1.25,50,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
443,1.25,50,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
444,1.25,50,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
445,1.25,50,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
446,1.25,50,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
447,1.25,50,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
448,1.25,50,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
449,1.25,50,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
450,1.25,50,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
451,1.25,50,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
452,1.25,50,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
453,1.25,50,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
454,1.25,50,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
455,1.25,50,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
456,1.25,50,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
457,1.25,50,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
458,1.25,50,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
459,1.25,50,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
460,1.25,50,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
461,1.25,50,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
462,1.25,50,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
463,1.25,50,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
464,1.25,50,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
465,1.25,50,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
466,1.25,50,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
467,1.25,50,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
468,1.25,50,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
469,1.25,50,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
470,1.25,50,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
471,1.25,50,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
472,1.25,50,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
473,1.25,50,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
474,1.25,50,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
475,1.25,50,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
476,1.25,50,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
477,1.25,50,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
478,1.25,50,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
479,1.25,50,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
480,1.25,50,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
481,1.25,50,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
482,1.25,50,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
483,1.25,50,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
484,1.25,50,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
485,1.25,50,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
486,1.25,50,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
487,1.5,20,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
488,1.5,20,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
489,1.5,20,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
490,1.5,20,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
491,1.5,20,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
492,1.5,20,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
493,1.5,20,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
494,1.5,20,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
495,1.5,20,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
496,1.5,20,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
497,1.5,20,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
498,1.5,20,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
499,1.5,20,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
500,1.5,20,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
501,1.5,20,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
502,1.5,20,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
503,1.5,20,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
504,1.5,20,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
505,1.5,20,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
506,1.5,20,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
507,1.5,20,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
508,1.5,20,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
509,1.5,20,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
510,1.5,20,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
511,1.5,20,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
512,1.5,20,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
513,1.5,20,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
514,1.5,20,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
515,1.5,20,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
516,1.5,20,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
517,1.5,20,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
518,1.5,20,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
519,1.5,20,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
520,1.5,20,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
521,1.5,20,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
522,1.5,20,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
523,1.5,20,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
524,1.5,20,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
525,1.5,20,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
526,1.5,20,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
527,1.5,20,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
528,1.5,20,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
529,1.5,20,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
530,1.5,20,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
531,1.5,20,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
532,1.5,20,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
533,1.5,20,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
534,1.5,20,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
535,1.5,20,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
536,1.5,20,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
537,1.5,20,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
538,1.5,20,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
539,1.5,20,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
540,1.5,20,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
541,1.5,20,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
542,1.5,20,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
543,1.5,20,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
544,1.5,20,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
545,1.5,20,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
546,1.5,20,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
547,1.5,20,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
548,1.5,20,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
549,1.5,20,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
550,1.5,20,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
551,1.5,20,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
552,1.5,20,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
553,1.5,20,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
554,1.5,20,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
555,1.5,20,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
556,1.5,20,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
557,1.5,20,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
558,1.5,20,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
559,1.5,20,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
560,1.5,20,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
561,1.5,20,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
562,1.5,20,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
563,1.5,20,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
564,1.5,20,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
565,1.5,20,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
566,1.5,20,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
567,1.5,20,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
568,1.5,35,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
569,1.5,35,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
570,1.5,35,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
571,1.5,35,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
572,1.5,35,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
573,1.5,35,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
574,1.5,35,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
575,1.5,35,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
576,1.5,35,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
577,1.5,35,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
578,1.5,35,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
579,1.5,35,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
580,1.5,35,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
581,1.5,35,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
582,1.5,35,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
583,1.5,35,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
584,1.5,35,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
585,1.5,35,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
586,1.5,35,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
587,1.5,35,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
588,1.5,35,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
589,1.5,35,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
590,1.5,35,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
591,1.5,35,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
592,1.5,35,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
593,1.5,35,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
594,1.5,35,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
595,1.5,35,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
596,1.5,35,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
597,1.5,35,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
598,1.5,35,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
599,1.5,35,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
600,1.5,35,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
601,1.5,35,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
602,1.5,35,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
603,1.5,35,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
604,1.5,35,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
605,1.5,35,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
606,1.5,35,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
607,1.5,35,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
608,1.5,35,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
609,1.5,35,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
610,1.5,35,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
611,1.5,35,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
612,1.5,35,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
613,1.5,35,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
614,1.5,35,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
615,1.5,35,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
616,1.5,35,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
617,1.5,35,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
618,1.5,35,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
619,1.5,35,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
620,1.5,35,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
621,1.5,35,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
622,1.5,35,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
623,1.5,35,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
624,1.5,35,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
625,1.5,35,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
626,1.5,35,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
627,1.5,35,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
628,1.5,35,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
629,1.5,35,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
630,1.5,35,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
631,1.5,35,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
632,1.5,35,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
633,1.5,35,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
634,1.5,35,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
635,1.5,35,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
636,1.5,35,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
637,1.5,35,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
638,1.5,35,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
639,1.5,35,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
640,1.5,35,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
641,1.5,35,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
642,1.5,35,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
643,1.5,35,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
644,1.5,35,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
645,1.5,35,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
646,1.5,35,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
647,1.5,35,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
648,1.5,50,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
649,1.5,35,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
650,1.5,50,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
651,1.5,50,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
652,1.5,50,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
653,1.5,50,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
654,1.5,50,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
655,1.5,50,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
656,1.5,50,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
657,1.5,50,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
658,1.5,50,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
659,1.5,50,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
660,1.5,50,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
661,1.5,50,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
662,1.5,50,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
663,1.5,50,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
664,1.5,50,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
665,1.5,50,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
666,1.5,50,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
667,1.5,50,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
668,1.5,50,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
669,1.5,50,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
670,1.5,50,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
671,1.5,50,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
672,1.5,50,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
673,1.5,50,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
674,1.5,50,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
675,1.5,50,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
676,1.5,50,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
677,1.5,50,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
678,1.5,50,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
679,1.5,50,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
680,1.5,50,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
681,1.5,50,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
682,1.5,50,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
683,1.5,50,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
684,1.5,50,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
685,1.5,50,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
686,1.5,50,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
687,1.5,50,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
688,1.5,50,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
689,1.5,50,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
690,1.5,50,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
691,1.5,50,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
692,1.5,50,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
693,1.5,50,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
694,1.5,50,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
695,1.5,50,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
696,1.5,50,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
697,1.5,50,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
698,1.5,50,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
699,1.5,50,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
700,1.5,50,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
701,1.5,50,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
702,1.5,50,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
703,1.5,50,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
704,1.5,50,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
705,1.5,50,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
706,1.5,50,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
707,1.5,50,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
708,1.5,50,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
709,1.5,50,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
710,1.5,50,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
711,1.5,50,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
712,1.5,50,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
713,1.5,50,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
714,1.5,50,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
715,1.5,50,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
716,1.5,50,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
717,1.5,50,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
718,1.5,50,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
719,1.5,50,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
720,1.5,50,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
721,1.5,50,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
722,1.5,50,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
723,1.5,50,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
724,1.5,50,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
725,1.5,50,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
726,1.5,50,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
727,1.5,50,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
728,1.5,50,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
729,1.5,50,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
